Code_CIS;Code_CIP13;Code_Evnt_Pres;Date_Evnt_Pres;Evnt_Pres
62653061;3400956547524;15;16/03/2006;Déclaration de commercialisation
62653200;3400930140246;15;14/11/2018;Déclaration de commercialisation
62654074;3400936411883;15;03/11/2005;Déclaration de commercialisation
62655991;3400927826337;15;29/08/2016;Déclaration de commercialisation
62657978;3400939314723;15;21/12/2009;Déclaration de commercialisation
62658877;3400930192771;15;27/07/2020;Déclaration de commercialisation
62662968;3400921693065;15;13/08/2013;Déclaration de commercialisation
62662968;3400921693126;15;13/08/2013;Déclaration de commercialisation
62664143;3400933160289;15;19/04/1989;Déclaration de commercialisation
62664143;3400933765859;15;19/04/1995;Déclaration de commercialisation
62664143;3400957680138;15;07/12/2010;Déclaration de commercialisation
62664143;3400957680367;15;06/01/2011;Déclaration de commercialisation
62664912;3400956446186;15;24/08/2005;Déclaration de commercialisation
62664969;3400930135914;15;06/05/2020;Déclaration de commercialisation
62666240;3400935197191;15;25/08/1999;Déclaration de commercialisation
62666240;3400935197191;16;29/06/2018;Déclaration d'arrêt de commercialisation
62666240;3400935197252;15;25/08/1999;Déclaration de commercialisation
62666240;3400935197252;16;10/01/2020;Déclaration d'arrêt de commercialisation
62666240;3400935197313;15;25/08/1999;Déclaration de commercialisation
62666240;3400935197313;16;04/06/2020;Déclaration d'arrêt de commercialisation
62666240;3400937327787;15;27/04/2007;Déclaration de commercialisation
62666240;3400937327787;16;29/06/2018;Déclaration d'arrêt de commercialisation
62667004;3400930226766;15;08/11/2022;Déclaration de commercialisation
62667488;3400935834799;15;07/08/2002;Déclaration de commercialisation
62669247;3400936048799;15;11/03/2003;Déclaration de commercialisation
62669247;3400936048850;15;11/03/2003;Déclaration de commercialisation
62669247;3400936048911;15;11/03/2003;Déclaration de commercialisation
62669247;3400936049161;15;11/03/2003;Déclaration de commercialisation
62669247;3400936049222;15;11/03/2003;Déclaration de commercialisation
62669247;3400936049390;15;11/03/2003;Déclaration de commercialisation
62669247;3400936049390;16;01/09/2021;Déclaration d'arrêt de commercialisation
62669247;3400936049451;15;11/03/2003;Déclaration de commercialisation
62669247;3400936049512;15;11/03/2003;Déclaration de commercialisation
62669247;3400936049680;15;11/03/2003;Déclaration de commercialisation
62669247;3400936049741;15;11/03/2003;Déclaration de commercialisation
62669247;3400957583514;15;01/11/2010;Déclaration de commercialisation
62669247;3400957583682;15;01/11/2010;Déclaration de commercialisation
62669247;3400957583743;15;01/11/2010;Déclaration de commercialisation
62669247;3400957583804;15;01/11/2010;Déclaration de commercialisation
62669749;3400930018224;15;27/11/2015;Déclaration de commercialisation
62670616;3400930180334;15;07/11/2022;Déclaration de commercialisation
62672656;3400949000425;15;12/11/2015;Déclaration de commercialisation
62672834;3400955027119;15;25/09/2017;Déclaration de commercialisation
62672962;3400935173010;15;17/01/2000;Déclaration de commercialisation
62673263;3400934318061;15;07/11/1997;Déclaration de commercialisation
62673263;3400937296878;15;08/01/2007;Déclaration de commercialisation
62673690;3400938691870;15;09/12/2008;Déclaration de commercialisation
62673690;3400938691870;15;15/09/2016;Déclaration de commercialisation
62673690;3400938691870;16;14/10/2013;Déclaration d'arrêt de commercialisation
62674422;3400935746641;15;21/01/2002;Déclaration de commercialisation
62674714;3400930157626;15;02/06/2020;Déclaration de commercialisation
62675015;3400930456873;15;19/01/1950;Déclaration de commercialisation
62675015;3400955317425;15;19/07/1951;Déclaration de commercialisation
62676455;3400934443701;15;01/10/1998;Déclaration de commercialisation
62676455;3400934443701;16;28/03/2018;Déclaration d'arrêt de commercialisation
62676633;3400932332427;15;19/01/1981;Déclaration de commercialisation
62676761;3400941963940;15;06/01/2012;Déclaration de commercialisation
62676989;3400938614930;15;12/12/2008;Déclaration de commercialisation
62677532;3400937017893;15;31/10/2006;Déclaration de commercialisation
62677532;3400937017893;16;04/12/2020;Déclaration d'arrêt de commercialisation
62677532;3400937414128;15;31/10/2006;Déclaration de commercialisation
62677532;3400937414128;16;29/12/2020;Déclaration d'arrêt de commercialisation
62677532;3400937414296;15;31/10/2006;Déclaration de commercialisation
62677532;3400937414296;16;01/02/2021;Déclaration d'arrêt de commercialisation
62678246;3400957885472;15;06/09/2011;Déclaration de commercialisation
62678755;3400933789862;15;19/09/1995;Déclaration de commercialisation
62679309;3400930082270;15;24/08/2020;Déclaration de commercialisation
62679533;3400939695006;15;30/04/2012;Déclaration de commercialisation
62679533;3400939695693;15;30/04/2012;Déclaration de commercialisation
62679768;3400936569423;15;01/02/2010;Déclaration de commercialisation
62679978;3400933234072;15;19/03/1994;Déclaration de commercialisation
62680140;3400930223826;15;13/10/2021;Déclaration de commercialisation
62681445;3400930042168;15;10/10/2019;Déclaration de commercialisation
62681541;3400939450377;15;28/09/2009;Déclaration de commercialisation
62681541;3400939450377;16;15/09/2020;Déclaration d'arrêt de commercialisation
62682216;3400958435072;15;19/07/2013;Déclaration de commercialisation
62684103;3400930861202;15;19/01/1964;Déclaration de commercialisation
62684103;3400955665748;15;19/05/1990;Déclaration de commercialisation
62684797;3400927643972;15;02/11/2015;Déclaration de commercialisation
62684893;3400936047679;15;02/01/2004;Déclaration de commercialisation
62684893;3400936047679;16;11/10/2019;Déclaration d'arrêt de commercialisation
62685155;3400927714634;15;27/01/2014;Déclaration de commercialisation
62685529;3400930236086;15;12/04/2022;Déclaration de commercialisation
62685543;3400926882365;15;11/04/2018;Déclaration de commercialisation
62685543;3400926882426;15;04/12/2014;Déclaration de commercialisation
62685543;3400926882426;16;23/05/2018;Déclaration d'arrêt de commercialisation
62686809;3400956055647;15;15/10/2001;Déclaration de commercialisation
62686823;3400934644504;15;27/11/2000;Déclaration de commercialisation
62688571;3400941924859;15;03/10/2019;Déclaration de commercialisation
62688571;3400941924859;16;04/06/2021;Déclaration d'arrêt de commercialisation
62688710;3400936568471;15;28/04/2006;Déclaration de commercialisation
62689214;3400955024316;15;07/12/2017;Déclaration de commercialisation
62689634;3400935154958;15;17/01/2000;Déclaration de commercialisation
62689787;3400930179581;15;08/11/2019;Déclaration de commercialisation
62689972;3400939987378;15;14/02/2011;Déclaration de commercialisation
62689972;3400939987668;15;14/02/2011;Déclaration de commercialisation
62691806;3400931268949;15;19/01/1971;Déclaration de commercialisation
62692609;3400931053378;15;19/11/1958;Déclaration de commercialisation
62692609;3400931053378;16;31/01/2020;Déclaration d'arrêt de commercialisation
62693853;3400930238257;15;01/07/2022;Déclaration de commercialisation
62694738;3400930256749;15;09/12/2022;Déclaration de commercialisation
62695078;3400931610342;15;19/11/1973;Déclaration de commercialisation
62695427;3400955562160;15;19/03/1988;Déclaration de commercialisation
62695740;3400949002504;15;15/03/2021;Déclaration de commercialisation
62695758;3400921974492;15;08/03/2012;Déclaration de commercialisation
62695758;3400921974492;40;05/01/2023;Arrêt de Comm (Autorisation devenue inactive)
62695758;3400921974782;15;08/03/2012;Déclaration de commercialisation
62695758;3400921974782;40;05/01/2023;Arrêt de Comm (Autorisation devenue inactive)
62696479;3400930141410;15;04/06/2018;Déclaration de commercialisation
62698206;3400939829890;15;01/03/2011;Déclaration de commercialisation
62698206;3400939830261;15;01/03/2011;Déclaration de commercialisation
62698455;3400930223864;15;13/09/2021;Déclaration de commercialisation
62699735;3400955077282;15;18/02/2022;Déclaration de commercialisation
62701346;3400938381177;15;05/11/2008;Déclaration de commercialisation
62701435;3400939564722;15;28/09/2012;Déclaration de commercialisation
62702619;3400939554785;15;20/03/2012;Déclaration de commercialisation
62702836;3400949896110;15;08/03/2012;Déclaration de commercialisation
62702836;3400949896349;15;22/11/2021;Déclaration de commercialisation
62703614;3400936736047;15;21/10/2004;Déclaration de commercialisation
62704335;3400932663712;15;19/08/1990;Déclaration de commercialisation
62704449;3400930072561;15;02/01/2018;Déclaration de commercialisation
62704449;3400930072608;15;02/01/2018;Déclaration de commercialisation
62705088;3400936964334;15;12/11/2012;Déclaration de commercialisation
62705088;3400936964334;15;28/08/2018;Déclaration de commercialisation
62705088;3400936964334;16;24/08/2017;Déclaration d'arrêt de commercialisation
62705088;3400936964563;15;03/12/2012;Déclaration de commercialisation
62705088;3400936964563;15;21/06/2018;Déclaration de commercialisation
62705088;3400936964563;16;24/08/2017;Déclaration d'arrêt de commercialisation
62705095;3400936683075;15;20/07/2011;Déclaration de commercialisation
62705095;3400936683136;15;09/06/2011;Déclaration de commercialisation
62705280;3400936677623;15;03/06/2005;Déclaration de commercialisation
62705654;3400922099972;15;19/09/2012;Déclaration de commercialisation
62705768;3400927730603;15;02/08/2018;Déclaration de commercialisation
62706119;3400938334913;15;24/02/2011;Déclaration de commercialisation
62706489;3400937275767;15;07/07/2006;Déclaration de commercialisation
62706489;3400937275767;16;11/05/2020;Déclaration d'arrêt de commercialisation
62708127;3400930400173;15;19/01/1969;Déclaration de commercialisation
62708942;3400935668486;15;08/10/2001;Déclaration de commercialisation
62708942;3400935668486;16;31/03/2023;Déclaration d'arrêt de commercialisation
62710021;3400938339017;15;06/05/2010;Déclaration de commercialisation
62710847;3400939592008;15;06/05/2010;Déclaration de commercialisation
62711493;3400956111398;15;19/01/1999;Déclaration de commercialisation
62712079;3400958557699;15;10/09/2014;Déclaration de commercialisation
62712912;3400927435966;15;26/03/2014;Déclaration de commercialisation
62712912;3400927435966;16;30/06/2018;Déclaration d'arrêt de commercialisation
62712912;3400927436048;15;26/03/2014;Déclaration de commercialisation
62713448;3400930202012;15;19/10/2020;Déclaration de commercialisation
62713633;3400937999205;15;01/10/2010;Déclaration de commercialisation
62714607;3400936735965;15;24/07/2006;Déclaration de commercialisation
62715513;3400934145292;15;09/08/1996;Déclaration de commercialisation
62715965;3400933222475;15;19/01/1993;Déclaration de commercialisation
62716818;3400930045138;15;26/12/2017;Déclaration de commercialisation
62717286;3400956235568;15;01/01/1986;Déclaration de commercialisation
62717382;3400957221171;15;02/03/2009;Déclaration de commercialisation
62717382;3400957221171;16;17/05/2018;Déclaration d'arrêt de commercialisation
62717425;3400933003753;15;19/01/1989;Déclaration de commercialisation
62717425;3400933003753;16;01/03/2018;Déclaration d'arrêt de commercialisation
62717425;3400937147927;15;15/01/2007;Déclaration de commercialisation
62717425;3400937147927;16;01/03/2018;Déclaration d'arrêt de commercialisation
62717806;3400949788149;15;25/03/2011;Déclaration de commercialisation
62717806;3400949788149;40;14/05/2019;Arrêt de Comm (Autorisation devenue inactive)
62717806;3400949788378;15;21/03/2011;Déclaration de commercialisation
62717806;3400949788378;40;14/05/2019;Arrêt de Comm (Autorisation devenue inactive)
62718662;3400930099346;15;16/01/2019;Déclaration de commercialisation
62719127;3400922394039;15;16/09/2013;Déclaration de commercialisation
62719127;3400922394039;16;15/07/2019;Déclaration d'arrêt de commercialisation
62719127;3400922394268;15;16/09/2013;Déclaration de commercialisation
62719127;3400922394268;16;15/07/2019;Déclaration d'arrêt de commercialisation
62719472;3400930146019;15;23/01/2023;Déclaration de commercialisation
62719935;3400958037610;15;04/06/2012;Déclaration de commercialisation
62719935;3400958037849;15;01/03/2015;Déclaration de commercialisation
62720332;3400930216323;15;30/09/2022;Déclaration de commercialisation
62720364;3400939186788;15;02/10/2012;Déclaration de commercialisation
62721516;3400930258057;15;20/12/2022;Déclaration de commercialisation
62722123;3400955021735;15;08/08/2019;Déclaration de commercialisation
62722988;3400936578357;15;06/02/2009;Déclaration de commercialisation
62722988;3400949500505;15;14/05/2021;Déclaration de commercialisation
62722988;3400949500505;25;05/03/2018;Distribution parallèle
62723129;3400936221857;15;08/09/2003;Déclaration de commercialisation
62723759;3400939200729;15;03/11/2009;Déclaration de commercialisation
62723759;3400939200729;16;23/06/2018;Déclaration d'arrêt de commercialisation
62725176;3400936430754;15;20/09/2006;Déclaration de commercialisation
62725468;3400930050415;15;05/10/2017;Déclaration de commercialisation
62725621;3400930166178;15;27/12/2019;Déclaration de commercialisation
62725621;3400930166192;15;27/12/2019;Déclaration de commercialisation
62726958;3400930161791;15;04/12/2020;Déclaration de commercialisation
62727234;3400927674730;15;06/12/2016;Déclaration de commercialisation
